CustomTimestamp,UserPrincipalName,ThreatType,ThreatInstance,Department,Country,Operation,Result
2026-01-19 14:36:17,daniel.reyes@garciapablo933gmail.onmicrosoft.com,Phishing_AccountTakeover,PH_10,marketing,IT,StorageRead,Success
2026-01-19 17:41:36,daniel.reyes@garciapablo933gmail.onmicrosoft.com,Phishing_AccountTakeover,PH_10,marketing,IT,StorageRead,Success
2026-01-08 12:04:44,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,KP,StorageRead,Failed
2026-01-08 13:25:22,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,KP,StorageRead,Failed
2026-01-08 15:10:52,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,KP,StorageRead,Failed
2026-01-08 11:02:22,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,KP,StorageRead,Failed
2026-01-08 13:57:01,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,KP,StorageRead,Failed
2026-01-08 16:43:51,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,KP,StorageRead,Failed
2026-01-08 12:22:56,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,IR,StorageRead,Failed
2026-01-08 13:45:30,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,IR,StorageRead,Failed
2026-01-08 13:15:29,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,IR,StorageRead,Failed
2026-01-08 17:25:46,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,IR,StorageRead,Failed
2026-01-08 21:49:14,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,IR,StorageRead,Failed
2026-01-08 10:07:08,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,IR,StorageRead,Failed
2026-01-09 13:45:15,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,KP,StorageRead,Failed
2026-01-09 12:07:28,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,KP,StorageRead,Failed
2026-01-09 16:05:16,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,KP,StorageRead,Failed
2026-01-09 19:56:57,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,KP,StorageRead,Failed
2026-01-09 10:33:18,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,KP,StorageRead,Failed
2026-01-09 17:10:46,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,KP,StorageRead,Failed
2026-01-09 10:50:52,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,KP,StorageRead,Failed
2026-01-09 12:47:16,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,IR,StorageRead,Failed
2026-01-09 16:18:31,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,IR,StorageRead,Failed
2026-01-09 21:16:18,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,IR,StorageRead,Failed
2026-01-09 12:48:13,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,IR,StorageRead,Failed
2026-01-09 12:38:14,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,IR,StorageRead,Failed
2026-01-09 18:52:25,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,IR,StorageRead,Failed
2026-01-10 17:35:58,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,KP,StorageRead,Failed
2026-01-10 18:00:06,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,KP,StorageRead,Failed
2026-01-10 14:51:43,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,KP,StorageRead,Failed
2026-01-10 15:08:37,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,KP,StorageRead,Failed
2026-01-10 18:54:32,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,KP,StorageRead,Failed
2026-01-10 20:24:49,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,KP,StorageRead,Failed
2026-01-10 18:06:03,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,KP,StorageRead,Failed
2026-01-10 10:38:10,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,KP,StorageRead,Failed
2026-01-10 17:10:58,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,IR,StorageRead,Failed
2026-01-10 15:43:56,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,IR,StorageRead,Failed
2026-01-10 21:21:25,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,IR,StorageRead,Failed
2026-01-10 16:54:00,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,IR,StorageRead,Failed
2026-01-10 11:54:06,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,IR,StorageRead,Failed
2026-01-16 09:16:48,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:22:12,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:24:12,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:18:02,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:14:45,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:13:52,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:00:54,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:06:32,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:16:56,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:29:30,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:21:54,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:22:47,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:14:32,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:07:56,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:20:53,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:26:46,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:14:01,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:23:11,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:23:01,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:02:09,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:04:06,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:19:06,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:11:45,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:25:44,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:06:30,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:28:17,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:16:08,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:11:31,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:28:03,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:10:50,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:26:03,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:03:31,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:25:26,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:27:54,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:28:34,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:28:09,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:12:54,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:02:20,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:13:36,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:02:39,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:27:27,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:10:02,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:15:15,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:29:19,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:14:42,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:01:42,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:14:30,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:13:39,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:02:53,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:13:55,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:23:09,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:20:00,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:29:55,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:20:37,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:29:11,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:26:47,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:06:05,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:07:35,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:10:15,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:10:17,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:13:42,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:23:38,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:12:16,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:07:37,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:29:39,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:03:15,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:04:48,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:29:39,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:16:52,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:04:35,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:08:13,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:16:30,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:02:40,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:00:26,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:18:03,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:00:10,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:21:05,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:25:46,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:00:47,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:27:31,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:04:37,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:06:27,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:28:54,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:06:17,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:27:54,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:01:12,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:24:58,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:10:52,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:01:24,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:10:20,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:22:34,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:23:05,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:25:55,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:23:26,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:04:03,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:13:20,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:01:38,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:02:56,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:18:09,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:21:51,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:01:09,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:09:41,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:16:36,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:09:37,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:27:00,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:24:24,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:25:55,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:15:35,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:16:12,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:23:10,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:28:42,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:14:34,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:17:15,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:23:51,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:11:19,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:18:05,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:04:29,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:21:49,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:16:22,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:02:55,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:21:22,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:06:28,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:20:47,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:29:11,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:26:43,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:19:56,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:19:26,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:04:01,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:09:29,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:28:21,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:29:12,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:16:43,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:29:55,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:08:18,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:20:05,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:12:50,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:05:31,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:11:17,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:03:31,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:19:03,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:28:54,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:17:32,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:05:21,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:27:24,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:00:28,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:18:44,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:22:45,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:13:41,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:13:31,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:05:42,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:23:21,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:16:24,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:03:02,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:12:08,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:14:38,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:02:34,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:03:09,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:02:33,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
2026-01-16 09:28:58,cristina.prieto@garciapablo933gmail.onmicrosoft.com,Ransomware,RW_01,finanzas,PL,StorageWrite,Success
