CustomTimestamp,UserPrincipalName,Department,Office,Country,Operation,Resource,Result,IP_Address,NetworkType,Device_ID,Resource_Criticality,UserProfile
2026-01-14 13:43:08,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/directivos/board_minutes.docx,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-14 12:13:12,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/directivos/board_minutes.docx,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-14 13:21:25,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/directivos/estrategia_2026.pdf,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-14 10:30:09,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/directivos/m&a_targets.xlsx,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-14 14:29:16,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/directivos/m&a_targets.xlsx,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-14 09:19:53,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/directivos/board_minutes.docx,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-14 14:23:45,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/directivos/board_minutes.docx,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-14 16:09:22,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/directivos/estrategia_2026.pdf,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-14 14:51:20,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/directivos/m&a_targets.xlsx,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-14 13:05:56,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/directivos/estrategia_2026.pdf,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-14 11:17:40,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/directivos/estrategia_2026.pdf,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-14 14:12:16,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/directivos/m&a_targets.xlsx,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-14 13:44:35,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/directivos/board_minutes.docx,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-14 09:33:52,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/directivos/board_minutes.docx,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-14 12:07:08,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/directivos/m&a_targets.xlsx,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-14 14:17:20,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/directivos/board_minutes.docx,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-14 13:58:43,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/directivos/estrategia_2026.pdf,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-14 11:30:39,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/directivos/estrategia_2026.pdf,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-15 09:31:00,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/nominas/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-15 10:12:49,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/facturas/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-15 10:08:06,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/nominas/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-15 10:10:33,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/presupuestos/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-15 17:13:35,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/nominas/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-15 11:41:08,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/presupuestos/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-15 10:14:38,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/presupuestos/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-15 17:04:31,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/facturas/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-15 17:51:01,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/presupuestos/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-15 13:43:28,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/presupuestos/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-15 11:04:17,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/nominas/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-15 11:44:39,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/presupuestos/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-15 17:32:09,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/nominas/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-15 15:45:51,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/presupuestos/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-15 16:37:35,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/scripts/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-15 09:30:54,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/config/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-15 16:21:34,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/backups/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-15 13:33:44,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/scripts/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-15 16:42:05,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/backups/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-15 15:03:51,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/scripts/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-15 10:36:35,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/scripts/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-15 09:53:24,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/backups/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-15 15:48:50,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/config/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-15 15:34:25,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/config/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-15 14:06:30,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/config/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-15 10:10:54,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/backups/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-15 16:37:55,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/scripts/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-15 15:24:50,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/backups/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-15 14:13:51,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/backups/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-16 15:16:36,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/nominas/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-16 17:11:25,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/facturas/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-16 12:33:35,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/presupuestos/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-16 10:41:44,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/nominas/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-16 09:58:16,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/nominas/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-16 17:42:17,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/facturas/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-16 10:24:26,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/facturas/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-16 14:48:50,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/nominas/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-16 10:27:42,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/nominas/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-16 10:41:36,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/facturas/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-16 15:07:48,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/facturas/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-16 09:13:41,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/backups/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-16 13:45:23,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/backups/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-16 11:57:43,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/config/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-16 15:27:23,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/backups/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-16 12:49:03,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/backups/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-16 09:21:18,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/backups/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-16 16:23:46,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/backups/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-16 13:07:05,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/config/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-16 14:13:19,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/backups/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-16 13:21:02,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/backups/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-16 17:40:16,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/backups/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-16 12:31:10,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/config/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-17 11:05:47,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/facturas/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-17 10:33:39,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/facturas/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-17 10:49:25,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/presupuestos/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-17 16:42:00,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/nominas/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-17 16:34:55,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/facturas/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-17 10:49:09,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/presupuestos/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-17 17:11:40,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/nominas/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-17 16:47:41,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/presupuestos/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-17 10:16:07,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/presupuestos/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-17 17:08:57,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/facturas/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-17 13:31:22,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/presupuestos/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-17 16:18:52,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/facturas/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-17 12:13:02,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/facturas/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-17 17:25:25,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/facturas/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-17 13:23:25,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/backups/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-17 14:20:25,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/backups/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-17 09:16:58,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/scripts/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-17 13:05:33,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/backups/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-17 14:52:14,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/backups/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-17 10:31:10,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/config/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-17 11:18:17,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/scripts/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-17 14:47:29,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/config/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-17 10:13:12,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/backups/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-17 09:14:24,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/scripts/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-17 12:17:45,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/config/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-17 13:04:22,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/backups/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-17 10:26:53,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/scripts/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-18 16:08:33,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/facturas/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-18 16:51:34,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/presupuestos/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-18 12:33:35,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/nominas/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-18 13:53:40,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/nominas/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-18 16:38:47,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/nominas/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-18 11:25:03,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/nominas/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-18 15:15:41,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/nominas/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-18 16:09:09,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/nominas/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-18 13:16:50,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/nominas/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-18 14:36:40,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/presupuestos/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-18 12:15:33,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/finanzas/facturas/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-18 10:06:28,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/backups/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-18 14:36:40,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/scripts/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-18 10:18:53,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/scripts/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-18 15:11:17,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/backups/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-18 11:10:08,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/backups/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-18 09:16:09,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/backups/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-18 12:03:31,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/config/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-18 16:14:18,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/backups/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-18 14:10:47,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/scripts/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-18 16:53:13,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/backups/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-18 14:26:50,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/backups/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-18 14:37:27,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/backups/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-18 13:26:17,raquel.herrera@garciapablo933gmail.onmicrosoft.com,recursos-humanos,New York,US,StorageRead,/it-sistemas/scripts/,Success,10.6.1.46,Corporate,UNKNOWN-BYOD-7864,High,Normal
2026-01-09 12:51:04,daniel.reyes@garciapablo933gmail.onmicrosoft.com,marketing,Milan,IT,StorageRead,/marketing/campanas/,Success,10.4.1.100,Corporate,UNKNOWN-BYOD-5562,Low,Normal
2026-01-09 15:41:30,daniel.reyes@garciapablo933gmail.onmicrosoft.com,marketing,Milan,IT,StorageRead,/marketing/assets/,Success,10.4.1.100,Corporate,UNKNOWN-BYOD-5562,Low,Normal
2026-01-09 14:13:06,daniel.reyes@garciapablo933gmail.onmicrosoft.com,marketing,Milan,IT,StorageRead,/marketing/assets/,Success,10.4.1.100,Corporate,UNKNOWN-BYOD-5562,Low,Normal
2026-01-09 11:54:14,daniel.reyes@garciapablo933gmail.onmicrosoft.com,marketing,Milan,IT,StorageRead,/marketing/assets/,Success,10.4.1.100,Corporate,UNKNOWN-BYOD-5562,Low,Normal
2026-01-09 14:45:51,daniel.reyes@garciapablo933gmail.onmicrosoft.com,marketing,Milan,IT,StorageRead,/marketing/assets/,Success,10.4.1.100,Corporate,UNKNOWN-BYOD-5562,Low,Normal
